EJERCICIO;MES;ADUANA1;ADUANA2;TIPO_OPERACION;SERIAL;CAPITULO;PARTIDA;SUBPARTIDA;PAIS;PESO;CIF;FOB
2025;2;5;5;2;3;61;6106;61062000;US ;1655.19;77739.65;77739.65
2025;5;7;7;2;3;85;8517;85171300;GT ;9.06;11451.06;11375.4
2025;10;9;9;2;3;84;8424;84248290;NI ;189.98;986.68;960
2025;5;4;4;2;1;84;8442;84425000;GT ;10;147;147
2025;9;9;9;2;1;82;8206;82060000;NI ;64.34;697.62;681.81
2025;7;11;11;2;3;82;8211;82111000;HN ;55.45;132;132
2025;6;9;9;2;1;84;8429;84295200;CR ;13320;114890.32;110190.32
2025;4;8;8;2;1;32;3213;32131000;DO ;1136.52;1880.99;1814.4
2025;2;7;7;2;1;32;3204;32041700;GT ;30;36.25;33
2025;4;5;5;2;3;90;9021;90219000;GT ;3.72;113.76;109.43
2025;7;9;9;2;3;39;3922;39222000;CR ;645.65;3640.35;3391.36
2025;5;20;99999;2;3;35;3506;35061000;TE ;7;133.31;133.31
2025;6;5;5;2;1;25;2523;25232900;GT ;1439850;223520.41;153473.35
2025;10;2;2;2;3;58;5806;58063290;PE ;39.37;379.15;368.16
2025;11;5;5;2;1;39;3917;39173990;GT ;2900.3;11398.74;11214.73
2025;12;2;2;2;3;73;7323;73239990;CO ;5788.85;40846.8;39873.12
2025;6;4;4;2;3;39;3926;39261090;GT ;1544.86;2712.7;2712.7
2025;7;9;9;2;3;69;6910;69101000;NI ;3631.89;18319.53;17252.25
2025;11;7;7;2;3;34;3406;34060000;GT ;24009.95;114041.63;113113.46
2025;11;9;9;2;3;16;1604;16041490;PA ;97975;757578.14;731805.7
2025;11;2;2;2;3;48;4823;48239099;PE ;4013.06;15194.71;14722.08
2025;5;9;9;2;1;73;7308;73089000;HN ;62483.67;110850.56;107524.7
2025;4;9;9;2;3;84;8481;84812000;NI ;66.8;6613.94;6534.8
2025;3;9;9;2;1;90;9032;90328900;HN ;1095.69;9123.64;8912.04
2025;5;9;9;2;3;84;8418;84186990;NI ;2907.06;136337.05;133539.42
2025;1;5;5;2;3;63;6301;63014000;GT ;2548.73;27998.42;26626.79
2025;4;9;9;2;1;38;3810;38101000;HN ;196.95;407.36;399.96
2025;10;7;7;2;3;91;9105;91051100;GT ;302.67;3537.77;3511.2
2025;9;8;8;2;3;61;6103;61034300;US ;101219.31;2610029.22;2578405.23
2025;5;9;9;2;1;4;406;4062020;NI ;23492.15;127949.61;123727.53
2025;4;11;11;2;1;48;4805;48051100;HN ;20515;16281.72;15459.02
2025;6;11;11;2;3;34;3407;34070000;HN ;734.77;1945.92;1945.92
2025;6;9;9;2;1;84;8483;84835010;HN ;285.6;2227;2182.63
2025;12;7;7;2;1;19;1904;19041090;GT ;323409.38;1379878.56;1307440.96
2025;9;11;11;2;1;54;5402;54026200;HN ;95;946.18;867.5
2025;2;3;3;2;3;61;6115;61159500;DO ;17.1;488.64;488.64
2025;11;4;4;2;1;39;3921;39219090;GT ;1698.9;9343.95;8976.09
2025;1;2;2;2;3;58;5804;58042900;CO ;16.62;230.2;221.76
2025;4;9;9;2;3;48;4816;48169090;HN ;1369.9;2508.62;2473.8
2025;12;9;9;2;1;76;7604;76042100;NI ;2219;14186.01;13815.74
2025;10;5;5;2;1;69;6913;69131000;GT ;119.49;22.59;21.81
2025;11;9;9;2;1;83;8301;83017000;HN ;10;86.11;79.34
2025;9;9;9;2;1;74;7413;74130010;PA ;125;1598.53;1527.4
2025;2;7;7;2;3;90;9004;90049010;PE ;2.54;41.38;39.84
2025;3;8;8;2;3;84;8456;84561100;US ;114;12749.96;11505
2025;5;5;5;2;3;61;6104;61044300;GT ;794;18411.31;18177.6
2025;4;8;8;2;3;61;6104;61043300;US ;12.01;2730;2730
2025;12;8;8;2;1;55;5514;55141190;US ;464;5779.59;5779.59
2025;4;9;9;2;3;34;3401;34013000;PA ;17.76;113.3;99.33
2025;2;9;9;2;1;39;3912;39129000;CR ;75;176.98;173.15
2025;10;7;7;2;3;48;4823;48237090;GT ;21.51;2577.52;2553.6
2025;6;9;9;2;3;84;8421;84212100;NI ;26.01;918.58;907.39
2025;1;9;9;2;1;39;3926;39269099;NI ;53147.19;154924.03;143824.4
2025;8;9;9;2;3;94;9405;94053100;NI ;3744.95;41325.03;40123.72
2025;2;3;3;2;1;62;6210;62101090;US ;45;205.38;178.8
2025;12;5;5;2;1;4;406;4062010;GT ;3450.41;22319.99;21923.02
2025;1;3;3;2;1;30;3004;30041010;DO ;35;3087;2949.03
2025;9;11;11;2;3;21;2106;21069079;HN ;3571.47;209402.36;204857.09
2025;10;3;3;2;3;62;6216;62160000;FR ;3.59;103.2;103.2
2025;10;9;9;2;1;33;3302;33021010;NI ;22.68;359.09;348.97
2025;11;5;5;2;1;17;1701;17011400;MX ;308000;145702.48;145702.48
2025;7;9;9;2;3;85;8535;85352900;NI ;14.4;485.9;429.6
2025;1;9;9;2;1;54;5402;54022000;NI ;42;198.01;175
2025;4;21;99999;2;3;82;8206;82060000;CR ;11;49.14;49.14
2025;6;5;5;2;3;69;6914;69149000;PE ;1842.61;2512.69;2415
2025;1;5;5;2;3;69;6912;69120090;PE ;7342.47;19289.33;18421.72
2025;10;5;5;2;1;19;1905;19053190;GT ;276330.97;752856.04;724680.62
2025;2;5;5;2;3;42;4202;42023200;GT ;186.17;3111.85;2992.32
2025;2;5;5;2;3;39;3920;39202014;HN ;907.81;2476.46;2476.46
2025;9;9;9;2;1;94;9403;94032000;PA ;3635.26;87077.26;80444.8
2025;3;9;9;2;1;73;7326;73269000;HN ;2822.49;5014.32;4978.93
2025;8;3;3;2;3;61;6106;61062000;BR ;0.16;6.32;6.32
2025;5;9;9;2;1;84;8471;84713000;CR ;10.31;2854.98;2800
2025;2;2;2;2;3;34;3401;34012090;MX ;2664.32;4479.26;4247
2025;8;2;2;2;3;58;5806;58063290;CO ;199.66;2508.24;2448
2025;9;9;9;2;3;73;7306;73066100;HN ;57738.79;60056.38;55678.16
2025;7;5;5;2;3;82;8208;82089000;GT ;0.02;162.35;160
2025;8;9;9;2;1;29;2915;29152910;CR ;7000;14514.19;12950
2025;10;17;99999;2;3;56;5603;56031400;TE ;35.14;225.25;225.25
2025;10;2;2;2;3;68;6802;68029900;MX ;2032.71;748.23;702.6
2025;4;11;11;2;3;71;7117;71171900;HN ;387.41;3696.54;3508.7
2025;10;3;3;2;3;62;6217;62179000;TE ;1.25;3;3
2025;2;11;11;2;1;13;1302;13023900;HN ;4375;25485.09;25046.55
2025;5;3;3;2;3;61;6105;61059000;US ;0.77;18;18
2025;9;5;5;2;3;61;6104;61045300;GT ;1107.8;3129.84;3129.84
2025;2;8;8;2;1;82;8202;82029110;GT ;0.6;42.58;41.2
2025;8;5;5;2;1;82;8214;82141000;GT ;1449.26;8716.81;8536.64
2025;9;8;8;2;1;48;4818;48181000;GY ;58754.01;224246.33;171454.13
2025;9;5;5;2;3;96;9615;96159000;GT ;2.95;82.41;78.65
2025;1;8;8;2;1;19;1905;19059000;BZ ;7162.02;24369.48;23609.7
2025;12;8;8;2;1;72;7208;72085200;BZ ;29380;24057.14;21342.81
2025;1;5;5;2;1;72;7216;72163200;GT ;18815.01;18128.13;17423.69
2025;10;3;3;2;1;21;2103;21039000;GB ;25;172.11;110.81
2025;11;11;11;2;1;85;8504;85044000;HN ;896;26602.5;25203.76
2025;3;7;7;2;1;72;7216;72162110;GT ;30520;24618.6;23436.65
2025;9;5;5;2;1;48;4803;48030000;MX ;375760;614367.67;614367.67
2025;6;5;5;2;1;68;6805;68051090;GT ;59.51;1254.14;1238.64
2025;10;11;11;2;1;84;8424;84248900;HN ;124.86;898.64;876.17
2025;6;9;9;2;1;49;4901;49019900;CR ;149.62;2222.44;1100
2025;6;2;2;2;1;39;3926;39269099;PY ;937.48;10336.58;9108.48
2025;10;3;3;2;1;90;9018;90183910;US ;2.58;2573.29;2486
2025;9;7;7;2;3;62;6214;62143000;GT ;939.56;6785.65;6728.28
2025;4;2;2;2;3;65;6505;65050090;DE ;243.55;34663.52;34663.52
2025;2;2;2;2;1;17;1701;17019900;CL ;260000;129196.81;129196.81
2025;11;9;9;2;1;73;7317;73170000;HN ;21319.2;21032.44;20057
2025;8;9;9;2;1;83;8302;83024190;NI ;0.61;40.99;36.65
2025;11;4;4;2;1;76;7609;76090000;GT ;14;423.53;395.34
2025;8;11;11;2;1;82;8201;82019090;HN ;15.84;113.27;110.45
2025;8;9;9;2;1;85;8545;85459000;HN ;0.23;2.01;1.98
2025;2;9;9;2;1;82;8201;82014020;PA ;17196.45;98884.33;95482.69
2025;10;1;99999;2;1;27;2716;27160000;GT ;2275.26;3701044.09;3592625.03
2025;10;9;9;2;1;39;3917;39173299;HN ;866.47;2865.53;2760.58
2025;2;9;9;2;1;38;3808;38089110;HN ;92;1138.89;1100
2025;5;11;11;2;1;84;8413;84135000;HN ;25.45;360.9;200
2025;7;9;9;2;1;84;8452;84523000;HN ;0.5;7.36;4.5
2025;7;11;11;2;1;76;7608;76082090;HN ;20.16;2576.34;2524.04
2025;12;9;9;2;1;76;7604;76042910;NI ;4263.81;25365.81;24703.74
2025;6;8;8;2;3;30;3004;30043920;JO ;20;5308.24;5229.79
2025;12;2;2;2;3;40;4015;40151900;PE ;750.34;8176.31;7914.48
2025;7;5;5;2;3;64;6406;64069092;PE ;420.44;4024.17;3850.56
2025;11;9;9;2;1;32;3215;32151910;PA ;470;3006;2923.73
2025;10;9;9;2;1;72;7216;72164000;NI ;250;439.41;411.99
2025;9;7;7;2;3;95;9503;95030049;GT ;14005.79;131815.19;130836.5
2025;6;3;3;2;1;90;9018;90183990;EC ;19.22;1046.3;780.84
2025;6;9;9;2;1;82;8208;82084000;NI ;62.45;252.85;246.52
2025;7;9;9;2;1;85;8515;85153990;NI ;46.25;920.55;909.06
2025;11;5;5;2;3;73;7323;73239390;GT ;426.99;5169.15;5050.2
2025;11;3;3;2;3;48;4821;48211000;DO ;13.2;548.37;491.81
2025;3;9;9;2;3;85;8518;85183000;NI ;1.19;99.49;96.3
2025;4;3;3;2;1;96;9607;96072090;CR ;22;1404.36;1352.96
2025;6;8;8;2;3;48;4819;48194000;US ;1708.1;30942.85;30075.8
2025;4;7;7;2;3;82;8204;82041100;GT ;528.09;5417.11;5368.44
2025;10;16;99999;2;1;39;3926;39269099;TE ;104.82;598.5;598.5
2025;8;11;11;2;3;52;5205;52052400;HN ;11317.93;67369.05;67369.05
2025;11;4;4;2;1;52;5210;52105100;GT ;59.73;128.7;122.26
2025;11;3;3;2;1;1;106;1069000;NL ;5;2639.83;2216.5
2025;12;8;8;2;1;83;8301;83014090;GT ;3.08;59.9;58.66
2025;7;2;2;2;3;70;7013;70134900;PE ;504.5;1426.17;1365.6
2025;9;11;11;2;1;48;4806;48062000;HN ;2403.58;12986.62;12501.5
2025;12;9;9;2;1;63;6302;63022200;CR ;356.08;9065.91;8678.4
2025;9;5;5;2;3;52;5208;52084300;GT ;472.45;4848;4848
2025;2;5;5;2;3;95;9506;95069100;GT ;6234.41;38127.04;31593.16
2025;3;11;11;2;3;61;6108;61083200;HN ;782.95;13879.2;13879.2
2025;9;9;9;2;1;95;9506;95069900;NI ;898.6;9039.5;7112.86
2025;3;9;9;2;3;40;4016;40169210;CR ;3.1;21.35;20.14
2025;4;5;5;2;3;66;6601;66019100;CO ;3289.72;18998.67;18224.64
2025;6;9;9;2;1;19;1904;19042000;HN ;594.99;1914.05;1808.64
2025;12;2;2;2;3;96;9608;96081000;CO ;2574.76;30205.11;29548.32
2025;2;11;11;2;3;90;9004;90041000;HN ;3.38;26.66;24.96
2025;6;4;4;2;1;62;6211;62114300;GT ;24.7;2436.85;2342.58
2025;11;5;5;2;1;68;6811;68114010;GT ;5796;7217.01;6377
2025;8;18;99999;2;3;84;8414;84148000;TE ;1341;5684.22;5684.22
2025;3;4;4;2;1;16;1601;16010020;GT ;3695.91;22292.23;21853.83
2025;5;9;9;2;1;96;9617;96170000;NI ;1042.71;9602.42;9384.51
2025;7;5;5;2;1;84;8423;84238290;GT ;100;146.11;142.1
2025;9;2;2;2;3;39;3918;39181000;PE ;433.81;2299.89;2217.6
2025;5;8;8;2;3;62;6205;62053000;US ;2284;59856.66;53884.91
2025;4;5;5;2;1;73;7313;73130000;GT ;6.64;16.79;14.52
2025;10;2;2;2;3;63;6307;63071000;CO ;866.62;6287.09;6089.76
2025;4;4;4;2;1;4;406;4061010;GT ;17383.2;117266.56;115734.82
2025;12;9;9;2;1;73;7317;73170000;CR ;1;6.05;5.18
2025;5;9;9;2;1;56;5607;56079090;HN ;317.95;988.9;900
2025;10;3;3;2;3;95;9508;95084000;US ;941;20425;20000
2025;5;8;8;2;3;48;4819;48192090;US ;4695.66;98965.97;94371.65
2025;2;11;11;2;1;38;3810;38101000;HN ;429.72;891.32;872.64
2025;11;8;8;2;1;42;4202;42022200;GT ;18.25;223.78;215.35
2025;8;11;11;2;3;96;9616;96162000;HN ;9.72;416.02;409.32
2025;6;11;11;2;3;85;8543;85439090;HN ;16.51;339.61;335.44
2025;8;5;5;2;1;73;7314;73142000;GT ;34948.47;31376.74;30458.29
2025;10;8;8;2;1;17;1704;17049000;GT ;91359.44;259792.76;249587.38
2025;1;8;8;2;1;48;4819;48192090;PR ;8803;53866.3;50005.17
2025;5;9;9;2;1;48;4805;48059390;NI ;817.5;1756.52;1725
2025;10;11;11;2;3;39;3920;39209900;HN ;1350.24;20164.84;19986.86
2025;4;9;9;2;1;62;6203;62034200;CR ;148.5;3065.63;2962.4
2025;10;7;7;2;3;39;3926;39269099;GT ;43776.26;244398.54;242515.21
2025;7;5;5;2;3;82;8211;82119200;PE ;147.33;1285.04;1219.68
2025;9;11;11;2;3;85;8516;85166000;HN ;740;2946;2946
2025;3;3;3;2;1;85;8542;85423120;US ;2.02;684;684
2025;8;7;7;2;1;64;6404;64041990;GT ;153.1;1303.1;1287.77
2025;4;3;3;2;1;33;3301;33012990;FR ;13.1;43627.78;43627.78
2025;7;9;9;2;1;40;4009;40093200;HN ;299.41;3267.83;3167.24
2025;10;4;4;2;1;39;3920;39202021;GT ;1465.75;18102.01;17972.16
2025;11;2;2;2;3;95;9505;95051000;MX ;77.53;570.74;534
2025;5;3;3;2;1;95;9504;95045000;US ;5;25;25
2025;7;7;7;2;3;84;8424;84248900;GT ;3472.63;22620.1;22426.44
2025;4;11;11;2;1;84;8481;84813000;HN ;20.69;387.6;377.91
2025;9;2;2;2;3;95;9505;95059000;PE ;9836.14;83165.19;80537.79
2025;3;9;9;2;1;39;3920;39202021;HN ;5856;37631.82;36323.33
2025;11;3;3;2;3;61;6109;61099000;MY ;18.88;610.8;610.8
2025;2;9;9;2;3;84;8425;84254200;NI ;672;2152.19;2067.12
2025;10;9;9;2;1;42;4203;42034000;CR ;39;172.38;169
2025;9;8;8;2;1;72;7217;72171020;VE ;20400;22491.78;18964
2025;3;9;9;2;1;29;2922;29224200;CR ;6000;10651.72;9357.02
2025;1;5;5;2;1;35;3506;35061000;GT ;380.16;1920;1846.91
2025;1;5;5;2;1;39;3923;39235030;GT ;9617;2474.67;1660.82
2025;5;5;5;2;3;39;3923;39235030;MX ;7403.76;19237.2;19237.2
2025;10;11;11;2;1;73;7315;73151200;HN ;1.1;77.47;74.85
2025;11;2;2;2;3;96;9608;96082000;MX ;1128.57;8005.57;7515.18
2025;8;7;7;2;3;63;6302;63029300;GT ;4124.36;42516.24;42150.9
2025;12;5;5;2;3;95;9503;95030039;GT ;53.58;1115.38;1088.68
2025;3;3;3;2;3;61;6115;61159600;US ;40.83;650.07;650.07
2025;7;5;5;2;1;72;7214;72142000;GT ;349530;278267.41;266623.3
2025;2;9;9;2;1;38;3811;38119000;NI ;3809.05;27726.22;26114.7
2025;7;5;5;2;3;38;3808;38089990;CO ;793.98;11303.35;10874.4
2025;8;5;5;2;3;95;9505;95059000;MX ;1981.14;7250.23;6634.3
2025;5;9;9;2;3;62;6217;62171000;HN ;1034;23865.59;23421.18
2025;2;9;9;2;1;85;8504;85044000;NI ;207.18;28764.73;28460.56
2025;10;9;9;2;1;15;1517;15179090;HN ;299231.4;719167.6;698491.5
2025;5;11;11;2;1;94;9404;94042900;HN ;17732.77;140072.54;134283.17
2025;3;7;7;2;3;34;3402;34025000;PE ;268.16;981.51;947.52
2025;5;3;3;2;1;85;8544;85447000;PA ;336.4;2241.61;2178.93
2025;6;7;7;2;1;76;7604;76042100;GT ;22736.56;132065.13;129618.01
2025;6;9;9;2;1;21;2106;21069020;NI ;30142.4;121033.28;118421.26
2025;11;4;4;2;1;4;406;4069090;GT ;16170.52;120163.61;118589.26
2025;3;8;8;2;1;83;8301;83014090;BZ ;22.8;346.22;304.4
2025;4;9;9;2;1;39;3920;39201099;CR ;47774.13;60846.84;57732.21
2025;6;7;7;2;1;32;3215;32151910;GT ;6120;20759.38;19965.99
2025;1;7;7;2;1;39;3917;39173990;GT ;216.68;1031.66;1005.87
2025;11;9;9;2;1;4;406;4062020;NI ;23310.8;130867.49;126676.14
2025;3;7;7;2;1;84;8424;84248900;GT ;70.22;1014.84;989.47
2025;6;11;11;2;1;84;8424;84248900;HN ;350.04;5837.17;5691.25
2025;11;9;9;2;1;84;8479;84796000;NI ;9.04;86.53;84.51
2025;3;11;11;2;1;26;2620;26203000;HN ;15000;5292.64;3750
2025;7;5;5;2;3;59;5911;59112000;GT ;25.8;2425.76;2375.58
2025;8;10;99999;2;1;27;2710;27101230;US ;8100;8754.92;8375
2025;8;3;3;2;3;62;6212;62121000;CN ;342.5;43897.77;43897.77
2025;8;5;5;2;3;52;5204;52041100;GT ;212.28;7255.73;7166.72
2025;9;4;4;2;3;60;6006;60063300;GT ;629.32;7838.17;7668.07
2025;1;9;9;2;1;73;7311;73110019;CR ;30000;128188.01;122500
2025;5;9;9;2;1;85;8536;85363010;PA ;159.37;6860.99;6860.99
2025;9;16;99999;2;3;87;8714;87149600;TE ;83.38;2604.51;2604.51
2025;2;9;9;2;1;85;8512;85122000;NI ;6;159.86;73.11
2025;11;5;5;2;1;84;8466;84669400;GT ;125;307.71;293.25
2025;11;3;3;2;3;58;5807;58079000;GT ;5.5;1813.3;1813.3
2025;11;9;9;2;3;61;6111;61112000;NI ;233.28;6345.35;6112.86
2025;7;7;7;2;3;95;9503;95030050;GT ;183.6;2182.49;2167.68
2025;12;9;9;2;3;65;6505;65050090;HN ;34.59;2153.78;2122.39
2025;4;3;3;2;3;39;3921;39211100;TE ;156;8340;8340
2025;11;3;3;2;3;61;6110;61103000;JP ;257.1;14894.27;14894.27
2025;2;11;11;2;1;63;6304;63049200;HN ;32;588.5;580.64
2025;3;9;9;2;1;82;8214;82141000;HN ;28.05;308.11;292.37
2025;3;11;11;2;1;40;4016;40169500;HN ;14.11;270.89;257.32
2025;9;9;9;2;3;96;9603;96032900;CR ;98.05;369.07;349.29
2025;7;9;9;2;1;39;3917;39174010;NI ;1071.06;7815.23;7635.54
2025;1;26;99999;2;3;39;3921;39211300;TE ;13.02;723.14;723.14
2025;9;2;2;2;3;96;9603;96039090;PE ;11466.22;59426.28;57437.46
2025;2;8;8;2;1;19;1904;19049090;BZ ;21543.82;70559.28;64903.31
2025;8;4;4;2;1;68;6802;68029100;GT ;5.45;69.72;61.46
2025;10;11;11;2;1;39;3923;39233091;HN ;2861.5;1017.46;914.57
2025;2;9;9;2;1;96;9603;96034000;PA ;568.72;6886.32;6494.76
2025;6;9;9;2;1;12;1211;12119091;HN ;928.8;45434.11;44275.95
2025;11;2;2;2;3;96;9612;96122000;MX ;48.11;584.38;544.32
2025;4;9;9;2;1;85;8511;85114000;HN ;619.21;8929.93;8833.63
2025;11;8;8;2;3;62;6204;62044300;US ;1225;34654.82;32811.02
2025;9;8;8;2;1;39;3923;39233099;DO ;2348;13717.09;12232.38
2025;8;5;5;2;3;33;3304;33041000;GT ;72.4;6005.1;5772.58
2025;9;3;3;2;1;61;6114;61142000;US ;8;72.3;72.3
2025;7;3;3;2;3;61;6104;61046200;CA ;170;4710.06;4710.06
2025;5;5;5;2;3;55;5508;55081010;MX ;176.85;2623.18;2623.18
2025;3;7;7;2;3;82;8201;82015000;GT ;836.66;8642.08;8580.78
2025;3;7;7;2;3;82;8205;82052000;CO ;289.4;1552.88;1503.36
2025;3;11;11;2;3;54;5402;54025200;HN ;702.11;8991.72;8980.3
2025;3;7;7;2;3;39;3917;39173320;GT ;548.52;2743.52;2721.6
2025;4;3;3;2;1;39;3923;39232190;GB ;1.5;11.92;8.9
2025;7;11;11;2;1;28;2811;28112200;HN ;693;12874;12474
2025;10;9;9;2;1;85;8525;85258990;NI ;1;1.34;1
2025;9;11;11;2;1;61;6108;61082100;HN ;84;512.24;500
2025;5;17;99999;2;3;39;3921;39211300;TE ;6;235.47;231.99
2025;7;3;3;2;3;96;9606;96061000;TE ;1;160;160
2025;1;7;7;2;3;39;3923;39233099;GT ;678.8;5949.92;5897.88
2025;3;7;7;2;3;60;6001;60019290;GT ;3414.64;5714.91;5292.69
2025;2;11;11;2;1;19;1904;19041090;HN ;136152.05;444915.41;419687.82
2025;4;3;3;2;1;92;9206;92060000;US ;1;76.86;35
2025;9;9;9;2;1;84;8437;84379000;NI ;215.12;6682.58;6582.33
2025;2;9;9;2;1;48;4819;48192020;HN ;21704;78003.6;75861.74
2025;11;3;3;2;1;84;8413;84139100;NI ;1;1513.37;1461
2025;7;11;11;2;1;64;6402;64021900;HN ;3.6;366.31;351.24
2025;12;11;11;2;3;61;6111;61112000;HN ;72.52;2761.84;2720.16
2025;10;8;8;2;3;61;6110;61103000;BR ;442.34;12238.7;12238.7
2025;7;9;9;2;1;38;3824;38248800;NI ;1052.41;978.49;941.35
2025;2;5;5;2;3;82;8204;82041200;PE ;176.98;977.79;932.4
2025;11;5;5;2;1;72;7226;72269910;GT ;244443.19;325146.19;317776.18
2025;2;29;99999;2;3;60;6006;60069000;US ;3.7;120;120
2025;7;11;11;2;1;64;6403;64039190;HN ;1823.19;45052.21;44335.7
2025;6;3;3;2;1;84;8482;84825000;PA ;0.36;594.44;429
2025;8;5;5;2;3;59;5906;59061000;MX ;451.39;3080.48;2954.19
2025;9;2;2;2;3;61;6104;61046300;PE ;565.08;8432.36;8184.96
2025;2;4;4;2;3;60;6006;60063200;GT ;31080.45;275938.87;270582.39
2025;10;7;7;2;1;20;2008;20081190;GT ;109642.85;372742.22;359738.66
2025;10;8;8;2;3;61;6105;61051000;US ;25363.62;435735.26;422256.23
2025;8;11;11;2;3;62;6206;62063000;HN ;87.88;2790.72;2790.72
2025;6;3;3;2;1;39;3923;39233099;US ;10;75;75
2025;3;3;3;2;1;84;8438;84389000;PA ;1;1329.81;1187
2025;7;9;9;2;1;82;8211;82119300;PA ;8.87;163.21;155.86
2025;2;5;5;2;3;63;6310;63101000;GT ;28301;20030.95;18988.58
2025;4;5;5;2;3;73;7323;73239990;PE ;13550.64;69474.61;66393.13
2025;9;7;7;2;1;85;8544;85442000;GT ;3;1.91;1.9
2025;5;11;11;2;3;84;8421;84219900;HN ;0.68;26.9;26.83
2025;7;7;7;2;1;39;3923;39233099;GT ;9449;37541.56;34747.72
2025;4;9;9;2;1;72;7215;72155000;CR ;4386.4;3586.54;3421.4
2025;10;4;4;2;1;55;5514;55141200;GT ;295.78;3455.6;3406.3
2025;6;9;9;2;3;39;3917;39173390;CR ;150.95;1578.09;1496.76
2025;11;2;2;2;3;73;7323;73231000;CO ;3447.3;25068.96;24463.8
2025;4;9;9;2;1;94;9401;94017100;HN ;125.64;686.11;664.33
2025;3;9;9;2;3;21;2101;21012090;NI ;150.84;25328.85;24474
2025;3;7;7;2;3;94;9405;94052100;GT ;1613.8;15779.41;15651.54
2025;9;9;9;2;1;82;8201;82014010;PA ;510.83;3912.96;3736.88
2025;3;26;99999;2;3;39;3907;39076100;DE ;1.4;8;8
2025;6;9;9;2;1;96;9603;96034000;CR ;321.71;4578.2;4170.25
2025;10;4;4;2;1;39;3915;39159000;GT ;11400;6900;6555
2025;3;9;9;2;1;83;8311;83111010;HN ;2634.49;5687.6;5278.2
2025;2;7;7;2;1;85;8528;85285212;GT ;9;31.35;20
2025;4;7;7;2;1;8;804;8043000;GT ;34.02;370.43;367
2025;4;3;3;2;3;85;8538;85389000;GT ;7;274.39;274.39
2025;4;7;7;2;3;39;3924;39249010;GT ;392.59;4133.19;4104
2025;2;2;2;2;3;49;4903;49030000;MX ;813.78;4352.36;4067.6
2025;5;4;4;2;1;85;8512;85122000;GT ;69.33;1046.89;1032
2025;11;9;9;2;1;70;7018;70182000;NI ;311.13;1163.31;1146.55
2025;4;5;5;2;1;85;8544;85444229;GT ;3800;4405;3600
2025;9;5;5;2;3;55;5509;55092100;GT ;916.44;8880.3;8880.3
2025;6;4;4;2;1;48;4819;48192090;GT ;91826.6;288171.28;279779.54
2025;5;8;8;2;1;72;7215;72155000;GT ;38563.65;31776.2;30797.7
2025;9;5;5;2;3;84;8443;84431900;GT ;584.42;8342.47;8296.8
2025;3;3;3;2;3;60;6006;60062100;US ;1.62;7.4;7.4
2025;3;3;3;2;1;42;4202;42021200;US ;10;20;20
2025;1;11;11;2;1;72;7209;72092600;HN ;1402.05;1384.08;1342.5
2025;2;3;3;2;3;62;6211;62113300;TE ;1;0.08;0.08
2025;3;3;3;2;1;84;8438;84389000;CR ;6.2;2480;2328.75
2025;1;5;5;2;1;72;7214;72149920;GT ;1980;1466.52;1395
2025;1;5;5;2;3;84;8414;84145990;GT ;77.7;1285.83;1275.12
2025;9;11;11;2;1;90;9021;90211000;HN ;135.6;937.8;910.9
2025;12;2;2;2;3;33;3304;33041000;CO ;8748.89;93026.09;91031.16
2025;4;9;9;2;1;73;7318;73181500;HN ;128.19;329.38;325.76
2025;5;9;9;2;1;21;2102;21023000;NI ;16453.1;24116.6;22716.6
2025;6;11;11;2;1;34;3402;34029019;HN ;400;860;860
2025;7;9;9;2;1;55;5514;55141190;CR ;1417;22773.91;22552.49
2025;7;3;3;2;1;12;1212;12129300;US ;87;193.08;174
2025;2;9;9;2;1;39;3917;39173219;CR ;21741.5;32206.97;29239.8
2025;8;11;11;2;3;91;9102;91021200;HN ;150.06;4883.85;4666.72
2025;11;8;8;2;3;16;1604;16041490;DE ;64694;305304.9;299649.9
2025;6;5;5;2;3;82;8205;82054000;CO ;1783.5;13411.61;12892.32
2025;7;5;5;2;3;58;5806;58063290;CO ;263.28;3045.43;2915.52
2025;10;3;3;2;1;84;8465;84659900;US ;11;1500;1500
2025;2;9;9;2;1;84;8413;84137000;CR ;250.78;1618.1;1576.65
2025;5;9;9;2;3;28;2853;28539000;CR ;29.7;16.59;16.59
2025;10;7;7;2;3;42;4205;42050090;GT ;644.15;6188.52;6142.56
2025;1;5;5;2;1;48;4818;48183000;GT ;29218.33;91362.92;86834.77
2025;12;11;11;2;1;40;4008;40082990;HN ;216;667.25;645
2025;9;5;5;2;3;52;5205;52052300;GT ;146023.89;717128.76;714627.08
2025;5;9;9;2;3;82;8212;82121010;PA ;16.87;9.31;8.2
2025;2;3;3;2;1;90;9018;90181200;DE ;16.42;8019.93;8019.93
2025;9;11;11;2;1;82;8201;82011000;HN ;2828.33;9630.96;9390.19
2025;5;8;8;2;3;85;8536;85365090;DO ;11.4;1294.88;1234.23
2025;4;9;9;2;3;95;9503;95030049;NI ;265.38;1944.59;1847.82
2025;5;7;7;2;3;60;6006;60062200;GT ;19314.99;79444.47;78829.29
2025;2;11;11;2;1;20;2008;20081190;HN ;24352.62;79722.86;76016.48
2025;7;8;8;2;3;61;6117;61171000;US ;20640.09;131561.17;124751.43
2025;10;11;11;2;3;30;3004;30045010;HN ;5.2;4063.26;3998.34
2025;11;9;9;2;1;73;7315;73151100;HN ;6.13;106.11;106.11
